mode,ox/red,error,control changes,Ns changes,counter inc.,Ns,I Range,time/s,control/V/mA,Ecell/V,I/mA,dq/mA.h,(Q-Qo)/mA.h,|Energy|/W.h,Q charge/discharge/mA.h,half cycle,Energy charge/W.h,Energy discharge/W.h,Capacitance charge/µF,Capacitance discharge/µF,step time/s,x,Q discharge/mA.h,Q charge/mA.h,Capacity/mA.h,Efficiency/%,control/V,control/mA,cycle number,P/W,R/Ohm
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,2.57E+00,-4.59E+03,-3.82E+01,5.16E+03,1.01E+03,-7.27E+02,233,4.32E+00,2.22E+00,1.92E+09,1.96E+09,5.70E+02,-5.02E-01,7.27E+02,0.00E+00,7.27E+02,0.00E+00,0.00E+00,-4.59E+03,1.16E+02,-1.18E+01,5.61E-01
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,2.52E+00,-4.59E+03,-3.82E+01,5.12E+03,1.01E+03,-7.65E+02,233,4.32E+00,2.32E+00,1.92E+09,1.99E+09,6.00E+02,-4.91E-01,7.65E+02,0.00E+00,7.65E+02,0.00E+00,0.00E+00,-4.59E+03,1.16E+02,-1.16E+01,5.50E-01
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,2.49E+00,-4.59E+03,-3.82E+01,5.08E+03,1.01E+03,-8.03E+02,233,4.32E+00,2.41E+00,1.92E+09,2.03E+09,6.30E+02,-4.80E-01,8.03E+02,0.00E+00,8.03E+02,0.00E+00,0.00E+00,-4.59E+03,1.16E+02,-1.14E+01,5.42E-01
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,2.46E+00,-4.59E+03,-3.82E+01,5.04E+03,1.01E+03,-8.41E+02,233,4.32E+00,2.51E+00,1.92E+09,2.10E+09,6.60E+02,-4.69E-01,8.41E+02,0.00E+00,8.41E+02,0.00E+00,0.00E+00,-4.59E+03,1.16E+02,-1.13E+01,5.37E-01
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,2.44E+00,-4.59E+03,-3.82E+01,5.00E+03,1.01E+03,-8.79E+02,233,4.32E+00,2.60E+00,1.92E+09,2.16E+09,6.90E+02,-4.58E-01,8.79E+02,0.00E+00,8.79E+02,0.00E+00,0.00E+00,-4.59E+03,1.16E+02,-1.12E+01,5.32E-01
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,2.42E+00,-4.59E+03,-3.82E+01,4.96E+03,1.01E+03,-9.18E+02,233,4.32E+00,2.69E+00,1.92E+09,2.21E+09,7.20E+02,-4.46E-01,9.18E+02,0.00E+00,9.18E+02,0.00E+00,0.00E+00,-4.59E+03,1.16E+02,-1.11E+01,5.27E-01
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,2.39E+00,-4.59E+03,-3.82E+01,4.93E+03,1.01E+03,-9.56E+02,233,4.32E+00,2.79E+00,1.92E+09,2.26E+09,7.50E+02,-4.35E-01,9.56E+02,0.00E+00,9.56E+02,0.00E+00,0.00E+00,-4.59E+03,1.16E+02,-1.09E+01,5.20E-01
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,2.34E+00,-4.59E+03,-3.82E+01,4.89E+03,1.01E+03,-9.94E+02,233,4.32E+00,2.88E+00,1.92E+09,2.29E+09,7.80E+02,-4.24E-01,9.94E+02,0.00E+00,9.94E+02,0.00E+00,0.00E+00,-4.59E+03,1.16E+02,-1.07E+01,5.11E-01
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,2.29E+00,-4.59E+03,-3.82E+01,4.85E+03,1.01E+03,-1.03E+03,233,4.32E+00,2.97E+00,1.92E+09,2.29E+09,8.10E+02,-4.13E-01,1.03E+03,0.00E+00,1.03E+03,0.00E+00,0.00E+00,-4.59E+03,1.16E+02,-1.05E+01,4.98E-01
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,2.21E+00,-4.59E+03,-3.82E+01,4.81E+03,1.01E+03,-1.07E+03,233,4.32E+00,3.05E+00,1.92E+09,2.27E+09,8.40E+02,-4.02E-01,1.07E+03,0.00E+00,1.07E+03,0.00E+00,0.00E+00,-4.59E+03,1.16E+02,-1.01E+01,4.81E-01
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,2.11E+00,-4.59E+03,-3.82E+01,4.77E+03,1.01E+03,-1.11E+03,233,4.32E+00,3.13E+00,1.92E+09,2.22E+09,8.70E+02,-3.91E-01,1.11E+03,0.00E+00,1.11E+03,0.00E+00,0.00E+00,-4.59E+03,1.16E+02,-9.68E+00,4.60E-01
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,1.98E+00,-4.59E+03,-3.82E+01,4.73E+03,1.01E+03,-1.15E+03,233,4.32E+00,3.21E+00,1.92E+09,2.15E+09,9.00E+02,-3.80E-01,1.15E+03,0.00E+00,1.15E+03,0.00E+00,0.00E+00,-4.59E+03,1.16E+02,-9.10E+00,4.32E-01
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,1.82E+00,-4.59E+03,-3.82E+01,4.70E+03,1.01E+03,-1.19E+03,233,4.32E+00,3.29E+00,1.92E+09,2.04E+09,9.30E+02,-3.68E-01,1.19E+03,0.00E+00,1.19E+03,0.00E+00,0.00E+00,-4.59E+03,1.16E+02,-8.36E+00,3.97E-01
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,1.60E+00,-4.59E+03,-3.82E+01,4.66E+03,1.01E+03,-1.22E+03,233,4.32E+00,3.35E+00,1.92E+09,1.91E+09,9.60E+02,-3.57E-01,1.22E+03,0.00E+00,1.22E+03,0.00E+00,0.00E+00,-4.59E+03,1.16E+02,-7.33E+00,3.48E-01
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,1.50E+00,-4.59E+03,-1.25E+01,4.65E+03,1.01E+03,-1.24E+03,233,4.32E+00,3.37E+00,1.92E+09,1.85E+09,9.70E+02,-3.54E-01,1.24E+03,0.00E+00,1.24E+03,0.00E+00,0.00E+00,-4.59E+03,1.16E+02,-6.88E+00,3.27E-01
1,0,0,0,0,0,3,112,5.13E+05,-4.59E+03,1.50E+00,-4.59E+03,-2.55E-03,4.65E+03,1.01E+03,-1.24E+03,233,4.32E+00,3.37E+00,1.92E+09,1.85E+09,9.70E+02,-3.54E-01,1.24E+03,0.00E+00,1.24E+03,9.66E+01,0.00E+00,-4.59E+03,1.16E+02,-6.88E+00,3.27E-01
1,1,0,1,1,1,1,112,5.13E+05,2.00E+03,1.70E+00,1.98E+03,1.10E-03,4.65E+03,1.01E+03,1.10E-03,234,1.87E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.54E-01,0.00E+00,1.10E-03,1.10E-03,0.00E+00,0.00E+00,2.00E+03,1.17E+02,3.37E+00,8.58E-01
1,1,0,1,0,1,1,112,5.13E+05,2.00E+03,2.46E+00,2.01E+03,1.67E+01,4.68E+03,1.01E+03,3.34E+01,234,7.89E-02,0.00E+00,1.58E+08,0.00E+00,6.00E+01,-3.63E-01,0.00E+00,3.34E+01,3.34E+01,0.00E+00,0.00E+00,2.00E+03,1.17E+02,4.94E+00,1.23E+00
1,1,0,1,0,1,1,112,5.13E+05,2.00E+03,2.53E+00,2.01E+03,1.67E+01,4.70E+03,1.01E+03,5.01E+01,234,1.21E-01,0.00E+00,2.19E+08,0.00E+00,9.00E+01,-3.68E-01,0.00E+00,5.01E+01,5.01E+01,0.00E+00,0.00E+00,2.00E+03,1.17E+02,5.07E+00,1.26E+00
1,1,0,1,0,1,1,112,5.13E+05,2.00E+03,2.58E+00,2.01E+03,1.67E+01,4.71E+03,1.01E+03,6.69E+01,234,1.63E-01,0.00E+00,2.73E+08,0.00E+00,1.20E+02,-3.73E-01,0.00E+00,6.69E+01,6.69E+01,0.00E+00,0.00E+00,2.00E+03,1.17E+02,5.18E+00,1.29E+00
1,1,0,1,0,1,1,112,5.13E+05,2.00E+03,2.64E+00,2.01E+03,1.67E+01,4.73E+03,1.01E+03,8.36E+01,234,2.07E-01,0.00E+00,3.22E+08,0.00E+00,1.50E+02,-3.78E-01,0.00E+00,8.36E+01,8.36E+01,0.00E+00,0.00E+00,2.00E+03,1.17E+02,5.29E+00,1.31E+00
1,1,0,1,0,1,1,112,5.13E+05,2.00E+03,2.69E+00,2.01E+03,1.67E+01,4.75E+03,1.01E+03,1.00E+02,234,2.51E-01,0.00E+00,3.67E+08,0.00E+00,1.80E+02,-3.83E-01,0.00E+00,1.00E+02,1.00E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,5.39E+00,1.34E+00
1,1,0,1,0,1,1,112,5.13E+05,2.00E+03,2.73E+00,2.01E+03,1.67E+01,4.76E+03,1.01E+03,1.17E+02,234,2.97E-01,0.00E+00,4.09E+08,0.00E+00,2.10E+02,-3.88E-01,0.00E+00,1.17E+02,1.17E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,5.48E+00,1.36E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,2.78E+00,2.01E+03,1.67E+01,4.78E+03,1.01E+03,1.34E+02,234,3.43E-01,0.00E+00,4.48E+08,0.00E+00,2.40E+02,-3.93E-01,0.00E+00,1.34E+02,1.34E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,5.57E+00,1.38E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,2.82E+00,2.01E+03,1.67E+01,4.80E+03,1.01E+03,1.50E+02,234,3.89E-01,0.00E+00,4.86E+08,0.00E+00,2.70E+02,-3.98E-01,0.00E+00,1.50E+02,1.50E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,5.65E+00,1.40E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,2.85E+00,2.01E+03,1.67E+01,4.81E+03,1.01E+03,1.67E+02,234,4.37E-01,0.00E+00,5.23E+08,0.00E+00,3.00E+02,-4.02E-01,0.00E+00,1.67E+02,1.67E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,5.72E+00,1.42E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,2.88E+00,2.01E+03,1.67E+01,4.83E+03,1.01E+03,1.84E+02,234,4.85E-01,0.00E+00,5.60E+08,0.00E+00,3.30E+02,-4.07E-01,0.00E+00,1.84E+02,1.84E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,5.78E+00,1.44E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,2.91E+00,2.01E+03,1.67E+01,4.85E+03,1.01E+03,2.01E+02,234,5.33E-01,0.00E+00,5.97E+08,0.00E+00,3.60E+02,-4.12E-01,0.00E+00,2.01E+02,2.01E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,5.84E+00,1.45E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,2.93E+00,2.01E+03,1.67E+01,4.86E+03,1.01E+03,2.17E+02,234,5.82E-01,0.00E+00,6.34E+08,0.00E+00,3.90E+02,-4.17E-01,0.00E+00,2.17E+02,2.17E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,5.89E+00,1.46E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,2.95E+00,2.01E+03,1.67E+01,4.88E+03,1.01E+03,2.34E+02,234,6.31E-01,0.00E+00,6.72E+08,0.00E+00,4.20E+02,-4.22E-01,0.00E+00,2.34E+02,2.34E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,5.93E+00,1.47E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,2.97E+00,2.01E+03,1.67E+01,4.90E+03,1.01E+03,2.51E+02,234,6.81E-01,0.00E+00,7.09E+08,0.00E+00,4.50E+02,-4.27E-01,0.00E+00,2.51E+02,2.51E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,5.96E+00,1.48E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,2.99E+00,2.01E+03,1.67E+01,4.91E+03,1.01E+03,2.67E+02,234,7.31E-01,0.00E+00,7.46E+08,0.00E+00,4.80E+02,-4.32E-01,0.00E+00,2.67E+02,2.67E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.00E+00,1.49E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.01E+00,2.01E+03,1.67E+01,4.93E+03,1.01E+03,2.84E+02,234,7.81E-01,0.00E+00,7.83E+08,0.00E+00,5.10E+02,-4.36E-01,0.00E+00,2.84E+02,2.84E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.03E+00,1.50E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.02E+00,2.01E+03,1.67E+01,4.95E+03,1.01E+03,3.01E+02,234,8.31E-01,0.00E+00,8.19E+08,0.00E+00,5.40E+02,-4.41E-01,0.00E+00,3.01E+02,3.01E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.06E+00,1.51E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.04E+00,2.01E+03,1.67E+01,4.96E+03,1.01E+03,3.18E+02,234,8.82E-01,0.00E+00,8.55E+08,0.00E+00,5.70E+02,-4.46E-01,0.00E+00,3.18E+02,3.18E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.09E+00,1.52E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.05E+00,2.00E+03,1.67E+01,4.98E+03,1.02E+03,3.34E+02,234,9.33E-01,0.00E+00,8.91E+08,0.00E+00,6.00E+02,-4.51E-01,0.00E+00,3.34E+02,3.34E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.12E+00,1.52E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.07E+00,2.00E+03,1.67E+01,5.00E+03,1.02E+03,3.51E+02,234,9.84E-01,0.00E+00,9.25E+08,0.00E+00,6.30E+02,-4.56E-01,0.00E+00,3.51E+02,3.51E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.15E+00,1.53E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.08E+00,2.01E+03,1.67E+01,5.01E+03,1.02E+03,3.68E+02,234,1.04E+00,0.00E+00,9.60E+08,0.00E+00,6.60E+02,-4.61E-01,0.00E+00,3.68E+02,3.68E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.18E+00,1.54E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.10E+00,2.00E+03,1.67E+01,5.03E+03,1.02E+03,3.84E+02,234,1.09E+00,0.00E+00,9.93E+08,0.00E+00,6.90E+02,-4.66E-01,0.00E+00,3.84E+02,3.84E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.20E+00,1.54E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.11E+00,2.01E+03,1.67E+01,5.05E+03,1.02E+03,4.01E+02,234,1.14E+00,0.00E+00,1.02E+09,0.00E+00,7.20E+02,-4.71E-01,0.00E+00,4.01E+02,4.01E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.24E+00,1.55E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.12E+00,2.01E+03,1.67E+01,5.06E+03,1.02E+03,4.18E+02,234,1.19E+00,0.00E+00,1.06E+09,0.00E+00,7.50E+02,-4.75E-01,0.00E+00,4.18E+02,4.18E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.27E+00,1.56E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.14E+00,2.00E+03,1.67E+01,5.08E+03,1.02E+03,4.35E+02,234,1.24E+00,0.00E+00,1.09E+09,0.00E+00,7.80E+02,-4.80E-01,0.00E+00,4.35E+02,4.35E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.30E+00,1.57E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.16E+00,2.00E+03,1.67E+01,5.10E+03,1.02E+03,4.51E+02,234,1.30E+00,0.00E+00,1.12E+09,0.00E+00,8.10E+02,-4.85E-01,0.00E+00,4.51E+02,4.51E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.33E+00,1.57E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.17E+00,2.01E+03,1.67E+01,5.11E+03,1.02E+03,4.68E+02,234,1.35E+00,0.00E+00,1.14E+09,0.00E+00,8.40E+02,-4.90E-01,0.00E+00,4.68E+02,4.68E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.37E+00,1.58E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.19E+00,2.01E+03,1.67E+01,5.13E+03,1.02E+03,4.85E+02,234,1.40E+00,0.00E+00,1.17E+09,0.00E+00,8.70E+02,-4.95E-01,0.00E+00,4.85E+02,4.85E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.40E+00,1.59E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.21E+00,2.01E+03,1.67E+01,5.15E+03,1.02E+03,5.01E+02,234,1.46E+00,0.00E+00,1.20E+09,0.00E+00,9.00E+02,-5.00E-01,0.00E+00,5.01E+02,5.01E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.44E+00,1.60E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.23E+00,2.01E+03,1.67E+01,5.16E+03,1.02E+03,5.18E+02,234,1.51E+00,0.00E+00,1.22E+09,0.00E+00,9.30E+02,-5.05E-01,0.00E+00,5.18E+02,5.18E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.48E+00,1.61E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.25E+00,2.01E+03,1.67E+01,5.18E+03,1.02E+03,5.35E+02,234,1.56E+00,0.00E+00,1.24E+09,0.00E+00,9.60E+02,-5.10E-01,0.00E+00,5.35E+02,5.35E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.52E+00,1.62E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.27E+00,2.01E+03,1.67E+01,5.20E+03,1.02E+03,5.52E+02,234,1.62E+00,0.00E+00,1.26E+09,0.00E+00,9.90E+02,-5.14E-01,0.00E+00,5.52E+02,5.52E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.56E+00,1.63E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.29E+00,2.01E+03,1.67E+01,5.21E+03,1.02E+03,5.68E+02,234,1.67E+00,0.00E+00,1.28E+09,0.00E+00,1.02E+03,-5.19E-01,0.00E+00,5.68E+02,5.68E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.60E+00,1.64E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.32E+00,2.01E+03,1.67E+01,5.23E+03,1.02E+03,5.85E+02,234,1.73E+00,0.00E+00,1.30E+09,0.00E+00,1.05E+03,-5.24E-01,0.00E+00,5.85E+02,5.85E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.65E+00,1.65E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.34E+00,2.01E+03,1.67E+01,5.25E+03,1.02E+03,6.02E+02,234,1.78E+00,0.00E+00,1.32E+09,0.00E+00,1.08E+03,-5.29E-01,0.00E+00,6.02E+02,6.02E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.70E+00,1.67E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.36E+00,2.01E+03,1.67E+01,5.26E+03,1.02E+03,6.18E+02,234,1.84E+00,0.00E+00,1.34E+09,0.00E+00,1.11E+03,-5.34E-01,0.00E+00,6.18E+02,6.18E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.75E+00,1.68E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.39E+00,2.01E+03,1.67E+01,5.28E+03,1.02E+03,6.35E+02,234,1.90E+00,0.00E+00,1.36E+09,0.00E+00,1.14E+03,-5.39E-01,0.00E+00,6.35E+02,6.35E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.79E+00,1.69E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.41E+00,2.01E+03,1.67E+01,5.30E+03,1.02E+03,6.52E+02,234,1.95E+00,0.00E+00,1.37E+09,0.00E+00,1.17E+03,-5.44E-01,0.00E+00,6.52E+02,6.52E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.84E+00,1.70E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.43E+00,2.01E+03,1.67E+01,5.31E+03,1.02E+03,6.69E+02,234,2.01E+00,0.00E+00,1.39E+09,0.00E+00,1.20E+03,-5.48E-01,0.00E+00,6.69E+02,6.69E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.88E+00,1.71E+00
1,1,0,1,0,1,1,112,5.14E+05,2.00E+03,3.46E+00,2.01E+03,1.67E+01,5.33E+03,1.02E+03,6.85E+02,234,2.07E+00,0.00E+00,1.40E+09,0.00E+00,1.23E+03,-5.53E-01,0.00E+00,6.85E+02,6.85E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.93E+00,1.72E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.48E+00,2.01E+03,1.67E+01,5.35E+03,1.02E+03,7.02E+02,234,2.13E+00,0.00E+00,1.42E+09,0.00E+00,1.26E+03,-5.58E-01,0.00E+00,7.02E+02,7.02E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,6.98E+00,1.74E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.50E+00,2.01E+03,1.67E+01,5.36E+03,1.02E+03,7.19E+02,234,2.18E+00,0.00E+00,1.43E+09,0.00E+00,1.29E+03,-5.63E-01,0.00E+00,7.19E+02,7.19E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.03E+00,1.75E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.53E+00,2.01E+03,1.67E+01,5.38E+03,1.02E+03,7.35E+02,234,2.24E+00,0.00E+00,1.45E+09,0.00E+00,1.32E+03,-5.68E-01,0.00E+00,7.35E+02,7.35E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.08E+00,1.76E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.55E+00,2.01E+03,1.67E+01,5.40E+03,1.02E+03,7.52E+02,234,2.30E+00,0.00E+00,1.46E+09,0.00E+00,1.35E+03,-5.73E-01,0.00E+00,7.52E+02,7.52E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.12E+00,1.77E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.57E+00,2.01E+03,1.67E+01,5.41E+03,1.02E+03,7.69E+02,234,2.36E+00,0.00E+00,1.48E+09,0.00E+00,1.38E+03,-5.78E-01,0.00E+00,7.69E+02,7.69E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.16E+00,1.78E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.59E+00,2.01E+03,1.67E+01,5.43E+03,1.02E+03,7.86E+02,234,2.42E+00,0.00E+00,1.49E+09,0.00E+00,1.41E+03,-5.83E-01,0.00E+00,7.86E+02,7.86E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.21E+00,1.79E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.61E+00,2.01E+03,1.67E+01,5.45E+03,1.02E+03,8.02E+02,234,2.48E+00,0.00E+00,1.51E+09,0.00E+00,1.44E+03,-5.87E-01,0.00E+00,8.02E+02,8.02E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.25E+00,1.80E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.63E+00,2.01E+03,1.67E+01,5.46E+03,1.02E+03,8.19E+02,234,2.54E+00,0.00E+00,1.53E+09,0.00E+00,1.47E+03,-5.92E-01,0.00E+00,8.19E+02,8.19E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.29E+00,1.81E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.65E+00,2.01E+03,1.67E+01,5.48E+03,1.02E+03,8.36E+02,234,2.60E+00,0.00E+00,1.54E+09,0.00E+00,1.50E+03,-5.97E-01,0.00E+00,8.36E+02,8.36E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.33E+00,1.82E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.67E+00,2.01E+03,1.67E+01,5.50E+03,1.02E+03,8.52E+02,234,2.66E+00,0.00E+00,1.56E+09,0.00E+00,1.53E+03,-6.02E-01,0.00E+00,8.52E+02,8.52E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.37E+00,1.83E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.69E+00,2.01E+03,1.67E+01,5.51E+03,1.02E+03,8.69E+02,234,2.73E+00,0.00E+00,1.57E+09,0.00E+00,1.56E+03,-6.07E-01,0.00E+00,8.69E+02,8.69E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.40E+00,1.84E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.71E+00,2.00E+03,1.67E+01,5.53E+03,1.02E+03,8.86E+02,234,2.79E+00,0.00E+00,1.59E+09,0.00E+00,1.59E+03,-6.12E-01,0.00E+00,8.86E+02,8.86E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.44E+00,1.85E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.73E+00,2.01E+03,1.67E+01,5.55E+03,1.02E+03,9.03E+02,234,2.85E+00,0.00E+00,1.60E+09,0.00E+00,1.62E+03,-6.17E-01,0.00E+00,9.03E+02,9.03E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.48E+00,1.86E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.75E+00,2.01E+03,1.67E+01,5.56E+03,1.02E+03,9.19E+02,234,2.91E+00,0.00E+00,1.62E+09,0.00E+00,1.65E+03,-6.22E-01,0.00E+00,9.19E+02,9.19E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.52E+00,1.87E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.77E+00,2.01E+03,1.67E+01,5.58E+03,1.02E+03,9.36E+02,234,2.97E+00,0.00E+00,1.63E+09,0.00E+00,1.68E+03,-6.26E-01,0.00E+00,9.36E+02,9.36E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.55E+00,1.88E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.78E+00,2.00E+03,1.67E+01,5.60E+03,1.02E+03,9.53E+02,234,3.04E+00,0.00E+00,1.65E+09,0.00E+00,1.71E+03,-6.31E-01,0.00E+00,9.53E+02,9.53E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.59E+00,1.89E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.80E+00,2.01E+03,1.67E+01,5.62E+03,1.02E+03,9.69E+02,234,3.10E+00,0.00E+00,1.66E+09,0.00E+00,1.74E+03,-6.36E-01,0.00E+00,9.69E+02,9.69E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.63E+00,1.90E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.82E+00,2.01E+03,1.67E+01,5.63E+03,1.02E+03,9.86E+02,234,3.17E+00,0.00E+00,1.67E+09,0.00E+00,1.77E+03,-6.41E-01,0.00E+00,9.86E+02,9.86E+02,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.67E+00,1.91E+00
1,1,0,1,0,1,1,112,5.15E+05,2.00E+03,3.84E+00,2.01E+03,1.67E+01,5.65E+03,1.02E+03,1.00E+03,234,3.23E+00,0.00E+00,1.68E+09,0.00E+00,1.80E+03,-6.46E-01,0.00E+00,1.00E+03,1.00E+03,0.00E+00,0.00E+00,2.00E+03,1.17E+02,7.71E+00,1.92E+00
