mode,ox/red,error,control changes,Ns changes,counter inc.,Ns,I Range,time/s,control/V/mA,Ecell/V,I/mA,dq/mA.h,(Q-Qo)/mA.h,|Energy|/W.h,freq/Hz,|Z|/Ohm,Phase(Z)/deg,Q charge/discharge/mA.h,half cycle,Energy charge/W.h,Energy discharge/W.h,Capacitance charge/µF,Capacitance discharge/µF,step time/s,z cycle,Re(Z)/Ohm,Im(Z)/Ohm,Re(Y)/Ohm-1,Im(Y)/Ohm-1,|Y|/Ohm-1,Phase(Y)/deg,x,Q discharge/mA.h,Q charge/mA.h,Capacity/mA.h,Efficiency/%,control/V,control/mA,cycle number,P/W,R/Ohm
2,1,0,0,0,1,1,112,8.13E+04,2.81E+00,2.81E+00,4.42E+02,-1.37E-02,-8.89E+02,2.60E+02,2.09E+01,1.65E-02,-6.06E+00,-3.91E+03,17,1.54E+01,1.33E+01,1.01E+11,1.04E+10,1.90E+03,0,1.64E-02,1.75E-03,6.02E+01,6.40E+00,6.05E+01,6.06E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,1.24E+00,6.37E+00
2,0,0,0,0,1,1,113,8.13E+04,2.81E+00,2.80E+00,-3.51E+02,-2.70E-02,-8.89E+02,2.60E+02,1.55E+01,1.69E-02,-5.95E+00,-3.91E+03,17,1.54E+01,1.33E+01,1.01E+11,1.03E+10,1.91E+03,0,1.68E-02,1.75E-03,5.89E+01,6.13E+00,5.92E+01,5.95E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,-9.82E-01,7.99E+00
2,0,0,0,0,1,1,113,8.13E+04,2.81E+00,2.80E+00,-3.54E+01,-1.70E-02,-8.89E+02,2.60E+02,1.16E+01,1.72E-02,-5.86E+00,-3.91E+03,17,1.54E+01,1.33E+01,1.01E+11,1.03E+10,1.91E+03,0,1.71E-02,1.76E-03,5.77E+01,5.92E+00,5.80E+01,5.86E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,-9.94E-02,7.91E+01
2,0,0,0,0,1,1,113,8.13E+04,2.81E+00,2.80E+00,-4.21E+02,-1.46E-02,-8.89E+02,2.60E+02,8.64E+00,1.76E-02,-5.72E+00,-3.91E+03,17,1.54E+01,1.33E+01,1.01E+11,1.02E+10,1.91E+03,0,1.75E-02,1.75E-03,5.66E+01,5.67E+00,5.69E+01,5.72E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,-1.18E+00,6.64E+00
2,1,0,0,0,1,1,113,8.13E+04,2.81E+00,2.81E+00,4.90E+02,-1.26E-02,-8.89E+02,2.60E+02,6.43E+00,1.79E-02,-5.63E+00,-3.91E+03,17,1.54E+01,1.33E+01,1.01E+11,1.04E+10,1.91E+03,0,1.78E-02,1.76E-03,5.56E+01,5.48E+00,5.58E+01,5.63E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,1.38E+00,5.75E+00
2,1,0,0,0,1,1,113,8.13E+04,2.81E+00,2.82E+00,5.06E+02,-1.44E-02,-8.89E+02,2.60E+02,4.80E+00,1.82E-02,-5.53E+00,-3.91E+03,17,1.54E+01,1.33E+01,1.01E+11,1.04E+10,1.92E+03,0,1.81E-02,1.75E-03,5.47E+01,5.30E+00,5.49E+01,5.53E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,1.42E+00,5.57E+00
2,1,0,0,0,1,1,113,8.13E+04,2.81E+00,2.81E+00,3.60E+02,-2.32E-02,-8.89E+02,2.60E+02,3.57E+00,1.85E-02,-5.46E+00,-3.91E+03,17,1.54E+01,1.33E+01,1.01E+11,1.04E+10,1.92E+03,0,1.84E-02,1.76E-03,5.37E+01,5.13E+00,5.40E+01,5.46E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,1.01E+00,7.82E+00
2,0,0,0,0,1,1,113,8.13E+04,2.81E+00,2.80E+00,-4.88E+02,-1.80E-02,-8.89E+02,2.60E+02,2.66E+00,1.88E-02,-5.44E+00,-3.91E+03,17,1.54E+01,1.33E+01,1.01E+11,1.02E+10,1.92E+03,0,1.87E-02,1.79E-03,5.29E+01,5.04E+00,5.31E+01,5.44E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,-1.36E+00,5.73E+00
2,1,0,0,0,1,1,113,8.13E+04,2.81E+00,2.81E+00,3.83E+02,-7.98E-03,-8.89E+02,2.60E+02,1.99E+00,1.91E-02,-5.52E+00,-3.91E+03,17,1.54E+01,1.33E+01,1.01E+11,1.04E+10,1.93E+03,0,1.90E-02,1.84E-03,5.21E+01,5.03E+00,5.23E+01,5.52E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,1.08E+00,7.34E+00
2,0,0,0,0,1,1,113,8.13E+04,2.81E+00,2.80E+00,-5.14E+02,-2.79E-02,-8.89E+02,2.60E+02,1.48E+00,1.94E-02,-5.74E+00,-3.91E+03,17,1.54E+01,1.33E+01,1.01E+11,1.02E+10,1.93E+03,0,1.93E-02,1.94E-03,5.13E+01,5.15E+00,5.15E+01,5.74E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,-1.44E+00,5.44E+00
2,1,0,0,0,1,1,113,8.13E+04,2.81E+00,2.81E+00,3.38E+02,-3.40E-02,-8.89E+02,2.60E+02,1.10E+00,1.97E-02,-6.09E+00,-3.91E+03,17,1.54E+01,1.33E+01,1.01E+11,1.04E+10,1.93E+03,0,1.96E-02,2.09E-03,5.05E+01,5.38E+00,5.08E+01,6.09E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,9.52E-01,8.31E+00
2,1,0,0,0,1,1,113,8.13E+04,2.81E+00,2.81E+00,2.74E+02,1.91E-02,-8.89E+02,2.60E+02,8.22E-01,2.00E-02,-6.60E+00,-3.91E+03,17,1.54E+01,1.33E+01,1.04E+11,1.04E+10,1.94E+03,0,1.99E-02,2.30E-03,4.97E+01,5.75E+00,5.00E+01,6.60E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,7.71E-01,1.03E+01
2,0,0,0,0,1,1,113,8.13E+04,2.81E+00,2.80E+00,-3.24E+02,-3.90E-02,-8.89E+02,2.60E+02,6.12E-01,2.04E-02,-7.38E+00,-3.91E+03,17,1.54E+01,1.33E+01,1.04E+11,1.03E+10,1.94E+03,0,2.02E-02,2.62E-03,4.87E+01,6.31E+00,4.91E+01,7.38E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,-9.06E-01,8.66E+00
2,0,0,0,0,1,1,113,8.13E+04,2.81E+00,2.80E+00,-4.58E+02,-7.16E-02,-8.89E+02,2.60E+02,4.56E-01,2.07E-02,-8.39E+00,-3.91E+03,17,1.54E+01,1.33E+01,1.04E+11,1.02E+10,1.95E+03,0,2.05E-02,3.03E-03,4.77E+01,7.03E+00,4.82E+01,8.39E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,-1.28E+00,6.11E+00
2,0,0,0,0,1,1,113,8.13E+04,2.81E+00,2.80E+00,-9.05E+01,-7.80E-02,-8.89E+02,2.60E+02,3.40E-01,2.12E-02,-9.53E+00,-3.91E+03,17,1.54E+01,1.33E+01,1.04E+11,1.03E+10,1.95E+03,0,2.09E-02,3.51E-03,4.65E+01,7.80E+00,4.71E+01,9.53E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,-2.54E-01,3.10E+01
2,1,0,0,0,1,1,113,8.14E+04,2.81E+00,2.81E+00,3.04E+02,-3.83E-02,-8.89E+02,2.60E+02,2.54E-01,2.18E-02,-1.13E+01,-3.91E+03,17,1.54E+01,1.33E+01,1.04E+11,1.03E+10,1.96E+03,0,2.14E-02,4.26E-03,4.50E+01,8.96E+00,4.58E+01,1.13E+01,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,8.54E-01,9.26E+00
2,1,0,0,0,1,1,113,8.14E+04,2.81E+00,2.82E+00,4.03E+02,-2.89E-03,-8.89E+02,2.60E+02,1.89E-01,2.24E-02,-1.33E+01,-3.91E+03,17,1.54E+01,1.33E+01,1.04E+11,1.04E+10,1.97E+03,0,2.18E-02,5.14E-03,4.34E+01,1.02E+01,4.46E+01,1.33E+01,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,1.14E+00,6.98E+00
2,1,0,0,0,1,1,113,8.14E+04,2.81E+00,2.81E+00,1.88E+02,6.84E-03,-8.89E+02,2.60E+02,1.42E-01,2.33E-02,-1.52E+01,-3.91E+03,17,1.54E+01,1.33E+01,1.04E+11,1.04E+10,1.99E+03,0,2.25E-02,6.12E-03,4.14E+01,1.13E+01,4.29E+01,1.52E+01,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,5.29E-01,1.50E+01
2,0,0,0,0,1,1,113,8.14E+04,2.81E+00,2.81E+00,-1.17E+02,-7.18E-02,-8.89E+02,2.60E+02,1.05E-01,2.45E-02,-1.81E+01,-3.91E+03,17,1.54E+01,1.34E+01,1.04E+11,1.03E+10,2.01E+03,0,2.33E-02,7.62E-03,3.88E+01,1.27E+01,4.08E+01,1.81E+01,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,-3.28E-01,2.40E+01
2,0,0,0,0,1,1,113,8.14E+04,2.81E+00,2.80E+00,-3.59E+02,-2.33E-01,-8.89E+02,2.60E+02,7.92E-02,2.57E-02,-2.14E+01,-3.91E+03,17,1.54E+01,1.34E+01,1.04E+11,1.03E+10,2.04E+03,0,2.39E-02,9.41E-03,3.62E+01,1.42E+01,3.89E+01,2.14E+01,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,-1.01E+00,7.79E+00
2,0,0,0,0,1,1,113,8.15E+04,2.81E+00,2.80E+00,-3.47E+02,-3.59E-01,-8.90E+02,2.60E+02,5.82E-02,2.76E-02,-2.53E+01,-3.91E+03,17,1.54E+01,1.34E+01,1.04E+11,1.02E+10,2.07E+03,0,2.50E-02,1.18E-02,3.27E+01,1.55E+01,3.62E+01,2.53E+01,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,-9.70E-01,8.06E+00
2,0,0,0,0,1,1,113,8.15E+04,2.81E+00,2.80E+00,-1.10E+02,-4.81E-01,-8.90E+02,2.60E+02,4.42E-02,3.03E-02,-2.89E+01,-3.91E+03,17,1.54E+01,1.34E+01,1.04E+11,1.03E+10,2.12E+03,0,2.65E-02,1.46E-02,2.89E+01,1.60E+01,3.30E+01,2.89E+01,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,-3.07E-01,2.56E+01
2,1,0,0,0,1,1,113,8.16E+04,2.81E+00,2.81E+00,1.25E+02,-3.70E-01,-8.90E+02,2.60E+02,3.26E-02,3.36E-02,-3.39E+01,-3.91E+03,17,1.54E+01,1.34E+01,1.04E+11,1.03E+10,2.19E+03,0,2.78E-02,1.87E-02,2.47E+01,1.66E+01,2.98E+01,3.39E+01,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,3.51E-01,2.24E+01
2,1,0,0,0,1,1,113,8.17E+04,2.81E+00,2.81E+00,1.64E+02,-4.20E-01,-8.91E+02,2.60E+02,2.33E-02,3.92E-02,-3.95E+01,-3.91E+03,17,1.54E+01,1.34E+01,1.04E+11,1.03E+10,2.27E+03,0,3.03E-02,2.50E-02,1.97E+01,1.62E+01,2.55E+01,3.95E+01,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,4.59E-01,1.72E+01
2,1,0,0,0,1,1,113,8.18E+04,2.81E+00,2.81E+00,1.90E+02,-1.29E-02,-8.91E+02,2.60E+02,1.86E-02,4.24E-02,-4.23E+01,-3.91E+03,17,1.54E+01,1.34E+01,1.04E+11,1.04E+10,2.39E+03,0,3.13E-02,2.86E-02,1.74E+01,1.59E+01,2.36E+01,4.23E+01,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,5.35E-01,1.48E+01
2,0,0,0,0,1,1,113,8.19E+04,2.81E+00,2.81E+00,-2.96E+01,-2.73E-01,-8.91E+02,2.60E+02,1.40E-02,5.16E-02,-4.89E+01,-3.91E+03,17,1.54E+01,1.34E+01,1.04E+11,1.04E+10,2.55E+03,0,3.39E-02,3.89E-02,1.27E+01,1.46E+01,1.94E+01,4.89E+01,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,-8.33E-02,9.50E+01
2,0,0,0,0,1,1,113,8.22E+04,2.81E+00,2.81E+00,-8.40E+00,-7.35E-01,-8.92E+02,2.60E+02,9.31E-03,6.51E-02,-5.32E+01,-3.91E+03,17,1.54E+01,1.34E+01,1.04E+11,1.04E+10,2.76E+03,0,3.90E-02,5.21E-02,9.21E+00,1.23E+01,1.54E+01,5.32E+01,1.22E+00,3.91E+03,0.00E+00,3.91E+03,0.00E+00,2.81E+00,0.00E+00,8.00E+00,-2.36E-02,3.35E+02
3,0,0,1,1,1,2,115,8.22E+04,0.00E+00,2.81E+00,0.00E+00,-7.61E-03,-8.92E+02,2.60E+02,0.00E+00,0.00E+00,0.00E+00,-3.91E+03,17,1.54E+01,1.34E+01,1.04E+11,1.04E+10,2.76E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E+00,3.91E+03,0.00E+00,3.91E+03,9.96E+01,0.00E+00,0.00E+00,8.00E+00,0.00E+00,0.00E+00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,1,3,112,8.22E+04,8.00E+03,2.96E+00,7.99E+03,4.44E-03,-8.92E+02,2.60E+02,0.00E+00,0.00E+00,0.00E+00,4.44E-03,18,1.32E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E+00,0.00E+00,4.44E-03,4.44E-03,0.00E+00,0.00E+00,8.00E+03,9.00E+00,2.37E+01,3.71E-01
1,1,0,0,1,1,3,112,8.22E+04,8.00E+03,2.97E+00,8.00E+03,4.44E-03,-8.92E+02,2.60E+02,0.00E+00,0.00E+00,0.00E+00,8.88E-03,18,2.63E-05,0.00E+00,9.33E+06,0.00E+00,2.00E-03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E+00,0.00E+00,8.88E-03,8.88E-03,0.00E+00,0.00E+00,8.00E+03,9.00E+00,2.37E+01,3.71E-01
1,1,0,0,0,1,3,112,8.22E+04,8.00E+03,3.47E+00,8.00E+03,6.67E+01,-7.59E+02,2.61E+02,0.00E+00,0.00E+00,0.00E+00,1.33E+02,18,4.42E-01,0.00E+00,9.44E+08,0.00E+00,6.00E+01,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E+00,0.00E+00,1.33E+02,1.33E+02,0.00E+00,0.00E+00,8.00E+03,9.00E+00,2.78E+01,4.34E-01
1,1,0,0,0,1,3,112,8.23E+04,8.00E+03,3.55E+00,8.00E+03,6.67E+01,-6.92E+02,2.61E+02,0.00E+00,0.00E+00,0.00E+00,2.00E+02,18,6.77E-01,0.00E+00,1.23E+09,0.00E+00,9.00E+01,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E+00,0.00E+00,2.00E+02,2.00E+02,0.00E+00,0.00E+00,8.00E+03,9.00E+00,2.84E+01,4.43E-01
1,1,0,0,0,1,3,112,8.23E+04,8.00E+03,3.58E+00,8.00E+03,6.67E+01,-6.25E+02,2.61E+02,0.00E+00,0.00E+00,0.00E+00,2.67E+02,18,9.15E-01,0.00E+00,1.55E+09,0.00E+00,1.20E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E+00,0.00E+00,2.67E+02,2.67E+02,0.00E+00,0.00E+00,8.00E+03,9.00E+00,2.87E+01,4.48E-01
1,1,0,0,0,1,3,112,8.23E+04,8.00E+03,3.60E+00,8.00E+03,6.67E+01,-5.59E+02,2.62E+02,0.00E+00,0.00E+00,0.00E+00,3.33E+02,18,1.15E+00,0.00E+00,1.88E+09,0.00E+00,1.50E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E+00,0.00E+00,3.33E+02,3.33E+02,0.00E+00,0.00E+00,8.00E+03,9.00E+00,2.88E+01,4.50E-01
1,1,0,0,0,1,3,112,8.23E+04,8.00E+03,3.62E+00,8.00E+03,6.67E+01,-4.92E+02,2.62E+02,0.00E+00,0.00E+00,0.00E+00,4.00E+02,18,1.40E+00,0.00E+00,2.19E+09,0.00E+00,1.80E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E+00,0.00E+00,4.00E+02,4.00E+02,0.00E+00,0.00E+00,8.00E+03,9.00E+00,2.90E+01,4.52E-01
1,1,0,0,0,1,3,112,8.24E+04,8.00E+03,3.64E+00,8.00E+03,6.67E+01,-4.25E+02,2.62E+02,0.00E+00,0.00E+00,0.00E+00,4.67E+02,18,1.64E+00,0.00E+00,2.50E+09,0.00E+00,2.10E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E+00,0.00E+00,4.67E+02,4.67E+02,0.00E+00,0.00E+00,8.00E+03,9.00E+00,2.91E+01,4.55E-01
1,1,0,0,0,1,3,112,8.24E+04,8.00E+03,3.65E+00,8.00E+03,6.67E+01,-3.59E+02,2.62E+02,0.00E+00,0.00E+00,0.00E+00,5.33E+02,18,1.88E+00,0.00E+00,2.79E+09,0.00E+00,2.40E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E+00,0.00E+00,5.33E+02,5.33E+02,0.00E+00,0.00E+00,8.00E+03,9.00E+00,2.92E+01,4.56E-01
1,1,0,0,0,1,3,112,8.24E+04,8.00E+03,3.67E+00,8.00E+03,6.67E+01,-2.92E+02,2.63E+02,0.00E+00,0.00E+00,0.00E+00,6.00E+02,18,2.12E+00,0.00E+00,3.07E+09,0.00E+00,2.70E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E+00,0.00E+00,6.00E+02,6.00E+02,0.00E+00,0.00E+00,8.00E+03,9.00E+00,2.93E+01,4.58E-01
1,1,0,0,0,1,3,112,8.25E+04,8.00E+03,3.68E+00,8.00E+03,6.67E+01,-2.25E+02,2.63E+02,0.00E+00,0.00E+00,0.00E+00,6.67E+02,18,2.37E+00,0.00E+00,3.35E+09,0.00E+00,3.00E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E+00,0.00E+00,6.67E+02,6.67E+02,0.00E+00,0.00E+00,8.00E+03,9.00E+00,2.94E+01,4.60E-01
1,1,0,0,0,1,3,112,8.25E+04,8.00E+03,3.69E+00,8.00E+03,6.67E+01,-1.58E+02,2.63E+02,0.00E+00,0.00E+00,0.00E+00,7.33E+02,18,2.61E+00,0.00E+00,3.61E+09,0.00E+00,3.30E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E+00,0.00E+00,7.33E+02,7.33E+02,0.00E+00,0.00E+00,8.00E+03,9.00E+00,2.96E+01,4.62E-01
1,1,0,0,0,1,3,112,8.25E+04,8.00E+03,3.71E+00,8.00E+03,6.67E+01,-9.18E+01,2.63E+02,0.00E+00,0.00E+00,0.00E+00,8.00E+02,18,2.86E+00,0.00E+00,3.87E+09,0.00E+00,3.60E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E+00,0.00E+00,8.00E+02,8.00E+02,0.00E+00,0.00E+00,8.00E+03,9.00E+00,2.97E+01,4.63E-01
1,1,0,0,0,1,3,112,8.26E+04,8.00E+03,3.72E+00,8.00E+03,6.67E+01,-2.51E+01,2.64E+02,0.00E+00,0.00E+00,0.00E+00,8.67E+02,18,3.11E+00,0.00E+00,4.13E+09,0.00E+00,3.90E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E+00,0.00E+00,8.67E+02,8.67E+02,0.00E+00,0.00E+00,8.00E+03,9.00E+00,2.98E+01,4.65E-01
1,1,0,0,0,1,3,112,8.26E+04,8.00E+03,3.73E+00,8.00E+03,6.67E+01,4.16E+01,2.64E+02,0.00E+00,0.00E+00,0.00E+00,9.34E+02,18,3.36E+00,0.00E+00,4.37E+09,0.00E+00,4.20E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.90E-01,0.00E+00,9.34E+02,9.34E+02,0.00E+00,0.00E+00,8.00E+03,9.00E+00,2.99E+01,4.66E-01
1,1,0,0,0,1,3,112,8.26E+04,8.00E+03,3.75E+00,8.00E+03,6.67E+01,1.08E+02,2.64E+02,0.00E+00,0.00E+00,0.00E+00,1.00E+03,18,3.61E+00,0.00E+00,4.61E+09,0.00E+00,4.50E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.73E-01,0.00E+00,1.00E+03,1.00E+03,0.00E+00,0.00E+00,8.00E+03,9.00E+00,3.00E+01,4.68E-01
1,1,0,0,0,1,3,112,8.26E+04,8.00E+03,3.76E+00,8.00E+03,6.67E+01,1.75E+02,2.64E+02,0.00E+00,0.00E+00,0.00E+00,1.07E+03,18,3.86E+00,0.00E+00,4.83E+09,0.00E+00,4.80E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.56E-01,0.00E+00,1.07E+03,1.07E+03,0.00E+00,0.00E+00,8.00E+03,9.00E+00,3.01E+01,4.70E-01
1,1,0,0,0,1,3,112,8.27E+04,8.00E+03,3.77E+00,8.00E+03,6.67E+01,2.42E+02,2.65E+02,0.00E+00,0.00E+00,0.00E+00,1.13E+03,18,4.11E+00,0.00E+00,5.05E+09,0.00E+00,5.10E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.40E-01,0.00E+00,1.13E+03,1.13E+03,0.00E+00,0.00E+00,8.00E+03,9.00E+00,3.02E+01,4.71E-01
1,1,0,0,0,1,3,112,8.27E+04,8.00E+03,3.78E+00,8.00E+03,6.67E+01,3.08E+02,2.65E+02,0.00E+00,0.00E+00,0.00E+00,1.20E+03,18,4.36E+00,0.00E+00,5.27E+09,0.00E+00,5.40E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.23E-01,0.00E+00,1.20E+03,1.20E+03,0.00E+00,0.00E+00,8.00E+03,9.00E+00,3.03E+01,4.73E-01
1,1,0,0,0,1,3,112,8.27E+04,8.00E+03,3.80E+00,8.00E+03,6.67E+01,3.75E+02,2.65E+02,0.00E+00,0.00E+00,0.00E+00,1.27E+03,18,4.61E+00,0.00E+00,5.48E+09,0.00E+00,5.70E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.06E-01,0.00E+00,1.27E+03,1.27E+03,0.00E+00,0.00E+00,8.00E+03,9.00E+00,3.04E+01,4.74E-01
1,1,0,0,0,1,3,112,8.28E+04,8.00E+03,3.81E+00,8.00E+03,6.67E+01,4.42E+02,2.65E+02,0.00E+00,0.00E+00,0.00E+00,1.33E+03,18,4.87E+00,0.00E+00,5.69E+09,0.00E+00,6.00E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.90E-01,0.00E+00,1.33E+03,1.33E+03,0.00E+00,0.00E+00,8.00E+03,9.00E+00,3.05E+01,4.76E-01
1,1,0,0,0,1,3,112,8.28E+04,8.00E+03,3.82E+00,8.00E+03,6.67E+01,5.08E+02,2.66E+02,0.00E+00,0.00E+00,0.00E+00,1.40E+03,18,5.12E+00,0.00E+00,5.88E+09,0.00E+00,6.30E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.73E-01,0.00E+00,1.40E+03,1.40E+03,0.00E+00,0.00E+00,8.00E+03,9.00E+00,3.06E+01,4.77E-01
1,1,0,0,0,1,3,112,8.28E+04,8.00E+03,3.83E+00,8.00E+03,6.67E+01,5.75E+02,2.66E+02,0.00E+00,0.00E+00,0.00E+00,1.47E+03,18,5.38E+00,0.00E+00,6.08E+09,0.00E+00,6.60E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.56E-01,0.00E+00,1.47E+03,1.47E+03,0.00E+00,0.00E+00,8.00E+03,9.00E+00,3.07E+01,4.79E-01
1,1,0,0,0,1,3,112,8.29E+04,8.00E+03,3.85E+00,8.00E+03,6.67E+01,6.42E+02,2.66E+02,0.00E+00,0.00E+00,0.00E+00,1.53E+03,18,5.63E+00,0.00E+00,6.26E+09,0.00E+00,6.90E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.40E-01,0.00E+00,1.53E+03,1.53E+03,0.00E+00,0.00E+00,8.00E+03,9.00E+00,3.08E+01,4.81E-01
1,1,0,0,0,1,3,112,8.29E+04,8.00E+03,3.86E+00,8.00E+03,6.67E+01,7.08E+02,2.66E+02,0.00E+00,0.00E+00,0.00E+00,1.60E+03,18,5.89E+00,0.00E+00,6.43E+09,0.00E+00,7.20E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.23E-01,0.00E+00,1.60E+03,1.60E+03,0.00E+00,0.00E+00,8.00E+03,9.00E+00,3.09E+01,4.82E-01
1,1,0,0,0,1,3,112,8.29E+04,8.00E+03,3.87E+00,8.00E+03,6.67E+01,7.75E+02,2.67E+02,0.00E+00,0.00E+00,0.00E+00,1.67E+03,18,6.15E+00,0.00E+00,6.59E+09,0.00E+00,7.50E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.06E-01,0.00E+00,1.67E+03,1.67E+03,0.00E+00,0.00E+00,8.00E+03,9.00E+00,3.10E+01,4.84E-01
1,1,0,0,0,1,3,112,8.29E+04,8.00E+03,3.89E+00,8.00E+03,6.67E+01,8.42E+02,2.67E+02,0.00E+00,0.00E+00,0.00E+00,1.73E+03,18,6.41E+00,0.00E+00,6.74E+09,0.00E+00,7.80E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.90E-01,0.00E+00,1.73E+03,1.73E+03,0.00E+00,0.00E+00,8.00E+03,9.00E+00,3.11E+01,4.86E-01
